!	!; Oh; ah; alas; exclamation mark; oh
spegliere	mirror
speglio	mirror
spegnere	extinguish; extinguished; to extinguish; to quench; would extinguish
spegneria	would extinguish
spelonca	cave; caves
spelonco	caves
spelunca	cave
spema	hope
spemere	hope
spena	hope
spendere	hope; spend; spends; spent; to spend; would spend
spengere	extinguish; extinguished; extinguishes; they extinguish; to extinguish
spente	extinguished
spento	extinguished
spera	anchors
speranza	hope; hopes
sperare	He hopes; I hope; I hoped; hope; hoped; hoped for; hoped-for; hopes; hoping; might hope; they hope; to hope; would be hoped
speronna	hoped
spesa	expense; expenses; spent
spesare	they spent
spesso	Often; dense; frequent; often; thick; thickest
spettaco	spectacle
spettacolo	shows; spectacle
spettacu	spectacle
spettare	belonged; belongs
spezial	special
speziale	special
spezie	species
spezzare	breaks; broke; broken; shattered; shatters; smashed; splits; to break; will break
spezzere	shatters
spezzògliare	broke for him
spia	hint; information; knowledge; news; spy; trace
spiacciare	displease; displeases; may displease
spiacente	displeasing
spiacere	displeases; would displease
spiacevol	displeasing
spiacevole	unpleasant
spiaciuto	displeased
spiacquere	displeased
spiaggia	beach; shore
spianare	level; leveling; razed; to raze
spianata	cleared area
spiare	spied on; to spy on
spiarniare	to spy on them
spica	ears of grain
spiccare	cast off; detach; detaches; leaped; leaps; makes; springs; they cut off; they detached; to detach; to leap; took off; tore off
spicciare	gushes forth; gushing; to gush
spico	ears of grain
spiede	spears; spits
spiedere	spit (as in a skewer for roasting)
spiedo	spit; spit (as in a roasting spit)
spiegare	I will explain; explained; spread; spread out; spreads; to spread; unfolding; unfolds; unfurled; unfurls; will unfurl
spiegasson	they unfurled
spietato	merciless; pitiless
spillo	hole; pin
spina	thorn; thorns
Spineloccio	Spineloccio
spingere	driven; drives; drove; having driven; pushed; pushes; spurred; spurs; thrown off; throws himself; thrusts; to push; urged
Spingonsi	they push themselves
spinoso	thorny
spinta	driven
spinto	driven; impelled; pushed
spira	blow
spiraglio	chink; gap; opening
spirare	blow; blowing; blows; breathe; breathes; breathes out; to breathe; was blowing; were breathing
spire	breathes
spirito	spirit; spirits
spiritual	spiritual
spiro	blow
spirtal	spiritual
spirtare	spirit; spirits
spirto	Spirit; breath; spirit; spirits
splendente	shining
splendere	shine; shines; shone; to shine; was shining; will shine
splendido	splendid
splendor	splendor
splendore	splendor
spoglia	cocoons; spoils
spogliare	armor; body; hide; spoil; spoils; strip; stripped; strips; they strip off; undress yourself; would strip
spogliato	robbed
spogliere	skins; they strip; undresses
spoglio	I strip off; strip
spola	shuttle
Spoleti	of Spoleto
sponda	bank; banks; coast; railing; shores; side; sides; sides (of a ship)
sponsalizio	marriage
spontaneamente	spontaneously
sporco	dirty
sporgere	jutted out; protruded; protrudes
sportello	little door
sporto	projection
sposa	brides
sposalizio	marriage
sposare	to marry you; would marry
sposato	bride; marries
sposo	bride; bride and groom; bridegroom; husband; spouse; wife
spranga	bars
sprazzo	splash
sprezza	scorns
sprezzare	despise; despised; despises; disdaining; disdains; scorning; scorns; they despise; to despise; to despise oneself; to disdain
sprezzato	despised
spron	spur; spurs
spronare	spurred; spurring; spurs; they spur; to spur
sprondere	spur; spurs
sprone	spurs
sproveduto	unprepared; unprotected
sprovista	unawares; unprepared; unprovided
sprovisto	unprovided
spruzzare	sprinkled; to spray
spuma	foam
spumante	sparkling
spumare	to foam
spume	foams
spumoso	foaming; foamy
spuntare	appearance; rising
spunto	may dawn; sprouts
spuntone	spikes
squadra	band; companies; formation; group; groups; ranks; squad; squadron; squadrons; squads; teams; troop; troops
squalida	squalid
squalidio	squalid
squalor	squalor
squama	scale
squarcia	rips open
squarciare	tore; torn; will tear open
squarciosso	she tore; tore off
squarta	quarter
squartare	quartered; quarters
squartire	is torn apart
squilla	bell; bells
stabilire	established; to establish
staccare	detached
staffa	stirrup; stirrups
staffeggiare	to stirrup
staffetta	courier; post-horse relay
stagion	season
stagione	season
stagnare	stagnates; stopped; stops
stagno	marsh; pond; ponds; pool; seas; swamps; tin
stalla	stable; stables
stamio	threads
stampa	builds; mold; print; stamp; treads
stampare	they stamp
stampo	imprints
stan	are
stancare	to tire you
stanchezza	fatigue
stanco	exhausted; tired; tires; weary
Standomi	Staying
Stanforda	Stanford
stanza	dwelling; dwelling place; place; room; rooms
stanzare	dwells; may settle
stanzo	may dwell; may lodge; may stay
star	stay; staying; to be; to stay
stare	I was staying; I will stay; Stands; am staying; are; are located; are staying; be; be (subjunctive); been; being; does not stop; is; is about to; is waiting; let them stay; lies; may be; may remain; may stand; may stay; may they stay; may you stay; quiet; remain; remained; stand; standing; stands; stay; stay (you); stay (you) from it; stayed; staying; stays; stood; themselves; they are; they stand; they stay; they were standing; they were staying; to abide by; to be; to be away from there; to let alone; to remain; to stand; to stay; was; was standing; was staying; we stayed; were; were standing; were staying; will be; will remain; will stay; withstand; woodcock; would stay; yourselves
staria	would stand
stariare	would stay
starmare	to stay with me
starna	of them; partridge
starnare	partridge; to remain of it
starsa	to be
Stassi	was staying
stasso	Stays; stands
State	Be; be
statico	hostage
stato	been; condition; he was; kingdom; state; states; status
statovo	been there
statto	Stay
statua	statue; statues
statuire	appointed; decreed; established; has decreed
statuito	appointed
statura	height; stature
statuto	statute; statutes
stavan	were staying
stè	stood
Ste'	stayed
steccato	enclosure; fence; fences; palisade; palisades
Stefano	Stephen
stella	Star; star; stars
Stellata	Stellata (a place name, likely referring to the town of Stellata)
stellato	starry
stelle	stars
stelo	stem
stemprare	softens
stempre	shatters
stendardo	banner; banners; standards
stendere	extends; laid; laid out; may stretch; spread; spreads; stretched; stretched out; stretches; stretches out; they spread; to stretch
ster	stayed
stere	stayed
steril	barren
sterile	barren; sterile
stero	stayed
steron	remained; they remained; they stayed; were silent; withstood
sterpo	brushwood; bush; shrubs
stese	stretched
steso	I stretched
stessere	remained; stayed; were; would be; would remain; would stay
stesso	herself; himself; itself; myself; ourselves; remained; same; self; stay; stayed; themselves; was; were; were (subjunctive); would stay; yourself
stetto	remained; stayed; stood
stiansi	stay
stiare	let stay; stay
Stige	Styx
stigio	Stygian
stigo	Stygian; of the Stygian
stil	style
stile	style; styles
stilla	drop
stillo	I drip
stilo	course; custom
stima	account; considers; deems; esteem; estimate; estimation; hopes; imagination; reckoning; reckons; thinks; thought; values; worth
stimare	I consider; I deem; I esteem; I think; I value; believes; consider; considered; deems; does not esteem; esteem; esteemed; esteems; estimated; estimates; estimating; he/she judged; imagine; is esteemed; judged; judging; she thinks; thinks; to esteem; to estimate; value; valued
stimiare	you consider
stimolare	spurs
stimolo	spur
stimolommare	stimulated me
stimosso	thought
stimula	urges
stimulare	goaded; pricks; stimulated; stimulates; to stimulate; urged
stimule	incentives
stimulo	goad; spur
stimuloso	stimulating
stipar	to crowd
stipendio	pay; salary
stire	let us stay
stirpa	lineage; offspring
stizza	anger
stizzone	firebrand
stoccata	thrust
stocco	short sword; sword; swords; thrusts
stola	dress; robe
stolido	foolish
stolta	foolish
stolto	foolish; stunned
stomaco	stomach
stoppa	tow
stoppia	stubble
stordare	stunned
Stordilan	Stordilan; Stordilano; of Stordilan
Stordilano	Stordilano; Stordilano (proper name); Stordilano (proper name, King of the island of Sardinia in Ariosto's Orlando Furioso)
stordire	stunned; to stun
stordito	stunned
stormo	flock
stornare	starlings
storno	starlings
storpia	maims
storpiare	maimed
storpiata	crippled
storpiato	crippled
storto	crooked; twisted
stracciare	she tears; tearing it; tears; they tear; to tear; tore; tore apart; tore off
straccio	tears; to shreds
strada	distance; path; road; roads; route; streets; way
strage	massacre; slaughter
stral	arrow
strale	arrow; arrows
stramazzare	collapses; to fall heavily
stranano	foreign
strangolare	to strangle
straniero	foreign; foreigners
strano	foreign; strange; strangers
strappare	tears off
strascinare	dragging; drags; may drag
strascinato	dragged
strascinollo	dragged him
stratagema	stratagem
strazio	devastation; slaughter; torment; torments; torture
strega	witch
strepito	din; noise; noises
stretta	close quarters; grip; narrow; tight spot
strettezza	narrowness
stretto	besieged; close; close together; closer; forced; held; narrow; narrowest; strait; stricter; tight; tightened; tightest; tightly; very close
strida	cries; screams; shrieks
stride	hisses
stridere	crackles; creaks; hisses; howls; resounds; roars; screaming; shrieks
strido	cry; screams; shriek; shrieks
stridor	noise; squealing
stridula	shrill
stridulo	strident
strigna	squeezes
strignere	furrowed
Strigonia	Strigonia
strillare	screams
stringa	binds
stringere	bound; clasp; clenched; closes in; clutched; clutches; compels; constrained; constrains; drawing; embraces; fastened; grasping; gripped; grips; hugs; pressed; presses; squeezed; squeezes; they press together; they were compelling; tight; tightly; to grasp; to press together; to squeeze; to tighten; were squeezing; will clasp
Stringonsi	they clasp each other
striscia	crawls; slithers
strisciare	crawling; sliding
stromento	instruments
strozza	Strozza; throat
strozzare	would strangle
strozzato	strangled
Strozzi	Strozzi (a family name)
struggere	consumes; consumes herself; destroys; languishes; to melt; torments; was destroying; wastes away
strutto	burned
struzzolo	ostriches
stucco	stucco
studiare	hasten; strive; strives; studied; studies; they strive; tries; was striving; zeal
studidere	let him strive
studio	care; effort; hurries; intentionally; one studies; pursuits; strives; studies; study
studioso	scholars
stuol	band; crowd; flock; host; throng; troop
stuola	band
stuolo	band; crowd; crowds; host; throng; troop
stupefatto	amazed; astonished; stupefied
stupendo	amazing; astonishing; marvelous; wonderful; wondrous
stupido	Stunned; stupid
stupire	astonished; is amazed; to amaze
stupor	amazement
stupore	amazement; astonishment
stuporre	astonishment
stupro	rapes
sturbare	disturbs; to disturb
stuzzicato	stirred
sù	On; above; at; from; his; off; on; on (there); on the; on which; onto; there; to; up; up there; up to; upon
suase	persuaded
suasere	urged
suasion	persuasion
suaso	persuaded
suava	sweet
suave	sweet
suavità	sweetness
suavo	most suave; sweet; sweetest
subire	sudden
subita	sudden
subitano	sudden
subitare	sudden
subito	Immediately; immediate; immediately; sudden; suddenly
sublima	elevates
sublimare	exalts; raises; to elevate
sublime	lofty; sublime
sublimo	I exalt
succedere	followed; follows; happen; happened; happens; should happen; succeeded; succeeds; to happen; turned out; will succeed
succeditore	successor
successere	succeeded
succession	succession
successione	succession; successions
successivo	successive
successo	event; outcome; outcomes; success
successore	successor; successors
succhiare	sucked
succinto	clad; girt up
succo	juice; poisonous juice
sudare	sweat; to make sweat; to sweat
suddite	subjects
suddito	subject; subjects
sude	sweats
sudor	sweat
sudore	sweat
sufficiente	sufficient
sufficienza	sufficiency
suffogare	suffocates
suffollire	propped up
suffoltare	supported
suffulto	supported
suffumigio	fumigations
suffuso	suffused
Sufolcia	Suffolk
suggellare	sealed
suggello	seal
suggerdo	sucking
suggettare	subject
suggetto	occasion; subject; subjected
suggezione	subjection
suggio	subject
suggiugare	subjugates
suggiungere	added; adding; may join; to add
sui	his
sulfureo	sulfurous
summa	highest; sum
summergere	submerged
summerso	drowned; submerged
summi	highest
summo	highest
suntuoso	sumptuous
suo	His; her; her own; his; his (feminine plural); his (own); his own; his/her; his/her own; his/her/its; his/her/its (feminine singular possessive pronoun); his/her/its (own); his/her/its (possessive adjective, plural); his/her/its (referring to 'vicari' as 'its vicars' or 'his vicars'); his/her/its own; its; their
suocero	father-in-law
suol	as he is accustomed; ground; is accustomed; is accustomed to; is accustomed to come; is accustomed to go; is wont
suola	happens; is accustomed; is accustomed to; is accustomed to say; is customary
suole	is accustomed; is accustomed to; is customary; usually
suolo	floor; ground; is accustomed; is wont; soil
suon	sound
suonare	plays; resound; resounds; sound; sounding; sounds; to sound
suono	sound; sounds
suora	nuns
supelire	supplied
super	superior
superare	surpassed; surpasses
Superbia	Pride; pride
superbo	haughty; proud
superchio	excess; excessive
superior	superior
superiore	superior
superna	upper
superno	heavenly; highest; lofty; supernal
supinare	lying on her back
supino	supine; upturned
suplivare	made up for
supplica	begs
supplicante	supplicant; supplicating
supplicare	beg; begging; begs; supplicating; supplications; to beg
supplice	punishments; suppliant; suppliants
supplicere	suppliant; suppliantly
supplicio	execution; punishment
supplicommere	begged me
supplimento	supply
supplir	to supply
supplire	to suffice; to supply
suppliron	supplied
supplizio	punishment
supporto	endure
supremo	highest; supreme
surge	rises
surgea	rose
surger	to rise
surgere	rising
surgiare	rose
